recordID,campaign,surveyID,starttime,endtime,today,enumeratorID,deviceID,plotID,province,district,road_type,gps_origin,latitude,longitude,altitude,accuracy,bearing,bearing_te,picture,field_acce,hab,hab_perc,hab_parth_presence,hab_parth_abundance,hab_parth_phenology,hab_crop_irrigation,hab_crop_type,hab_crop_pheno,hab_forest_type,hab_veg_abundance,zygo_prese,zygo_defol,final_comm
2315,4,eb0f7910-c292-4fd7-837c-dfb0b9710c1f,02/11/2019 12:14,02/11/2019 12:15,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-36fb5ab8-3abf-475f-a879-ea57b8574b8f,punjab,khanewal,not paved,30.038412935100496 71.91211631521583 75.0 6.0,30.03841294,71.91211632,75,6,33,NE,1572678908256.jpg,no,Field crop - fallow,100,no,0,,irrigated,,,,,,,
1836,4,2aa1ccb0-5b67-46b2-8d2b-bbdf0be65ec7,02/11/2019 12:22,02/11/2019 12:23,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-8bf0351a-3a0d-4857-bce5-80d4a9c8ff05,punjab,khanewal,not paved,30.032315854914486 71.9253281224519 74.0 6.0,30.03231585,71.92532812,74,6,147,SE,1572679389191.jpg,no,Field crop - fallow,100,no,0,,irrigated,,,,,,,
2681,4,a71e69a5-baa3-4675-8ef1-c25b83ac459d,02/11/2019 12:27,02/11/2019 12:28,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-44315317-79f6-44cd-af4a-b4dbc9e49efc,punjab,khanewal,not paved,30.019205384887755 71.92156582139432 59.0 6.0,30.01920538,71.92156582,59,6,111,E,1572679711617.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1473,4,b5d8729f-e460-4729-8c89-168ecbcbc874,02/11/2019 12:34,02/11/2019 12:35,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-b50aef0c-4ae3-4845-9bc9-51f1cc470e1a,punjab,khanewal,not paved,30.008503454737365 71.9082893896848 68.0 7.0,30.00850345,71.90828939,68,7,55,NE,1572680125666.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1467,4,33a0f7ef-c6f5-405f-a5f4-902c07806245,02/11/2019 12:48,02/11/2019 12:49,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-63a2e892-202c-4b1a-b84e-67cd39848e22,punjab,khanewal,not paved,30.001232028007507 71.88747930340469 73.0 6.0,30.00123203,71.8874793,73,6,64,NE,1572680949066.jpg,no,Field crop - planted,100,no,0,,irrigated,other pulses,emergence,,,,,
2809,4,2db485ff-c76a-4bb9-ab7f-0ff53c6bc634,02/11/2019 12:54,02/11/2019 12:56,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-96453c8f-9dd9-419e-ae7d-6cf8b9196a05,punjab,khanewal,Local,30.016329721547663 71.88675628043711 78.0 7.0,30.01632972,71.88675628,78,7,146,SE,1572681333074.jpg,no,Field crop - planted,100,no,0,,irrigated,other cash crop (not food),maturity,,,,,Red rose
2331,4,765b130c-fc11-4699-8723-235181b23f85,02/11/2019 13:00,02/11/2019 13:01,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-f95bc804-9c9c-4f95-b334-f9cbec475096,punjab,khanewal,Local,30.028103864751756 71.8765508942306 69.0 6.0,30.02810386,71.87655089,69,6,329,NW,1572681643807.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1805,4,f5ccf4aa-ecdf-4c6b-b562-56db80905f41,03/11/2019 11:47,03/11/2019 11:48,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-14a16544-8641-47a2-8243-11b0e6956668,punjab,bahawalpur,Local,29.212010884657502 71.02023622021079 29.0 6.0,29.21201088,71.02023622,29,6,128,SE,1572763670881.jpg,no,Orchard,60,no,0,,,,,,,,,
2097,4,f5ccf4aa-ecdf-4c6b-b562-56db80905f41,03/11/2019 11:47,03/11/2019 11:48,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-14a16544-8641-47a2-8243-11b0e6956668,punjab,bahawalpur,Local,29.212010884657502 71.02023622021079 29.0 6.0,29.21201088,71.02023622,29,6,128,SE,1572763670881.jpg,no,Grassland,40,no,0,,,,,,,,,
2055,4,bd43ba4c-0e56-4bd7-bcf9-f409ee363353,03/11/2019 11:55,03/11/2019 11:56,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-4d36cbc6-b72a-4cbc-9350-5590dd9b26bc,punjab,bahawalpur,Local,29.206027630716562 70.99596683867276 36.0 6.0,29.20602763,70.99596684,36,6,112,E,1572764191051.jpg,no,Field crop - planted,100,no,0,,irrigated,rice,maturity,,,,,
2058,4,499f9599-3c42-4f3d-b088-cb69b5f0d575,03/11/2019 12:00,03/11/2019 12:01,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-6691f162-9cf9-4f80-9bb3-b970b07b45ad,punjab,bahawalpur,Local,29.200217630714178 70.97984064370394 45.0 6.0,29.20021763,70.97984064,45,6,134,SE,1572764485467.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
2430,4,5eda9f98-95fe-4529-9e85-6f2fac991249,03/11/2019 12:06,03/11/2019 12:07,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-e86da0b8-b024-42c3-850f-0330f38b383c,punjab,bahawalpur,not paved,29.19255041051656 70.96601536497474 39.0 7.0,29.19255041,70.96601536,39,7,76,E,1572764850059.jpg,no,Field crop - bare soil,100,no,0,,irrigated,,,,,,,
2795,4,8b2fcc53-f3c5-436a-8251-aadb7e9ba6e7,03/11/2019 12:13,03/11/2019 12:14,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-edd1f84c-5731-48e4-b6c6-d3ab8c08bf7a,punjab,bahawalpur,not paved,29.193029436282814 70.95167971216142 41.0 5.0,29.19302944,70.95167971,41,5,354,N,1572765272565.jpg,no,Field crop - planted,100,no,0,,irrigated,rice,maturity,,,,,
1455,4,bb90456d-d6fb-4666-acad-260a148fb29b,03/11/2019 12:19,03/11/2019 12:20,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-9d5405ca-0417-4c2d-85cf-0ae827dd043e,punjab,bahawalpur,Local,29.182774596847594 70.93343004584312 40.0 6.0,29.1827746,70.93343005,40,6,98,E,1572765594003.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1686,4,93a85cd7-f40b-42d7-8bba-44ea194878a5,03/11/2019 12:26,03/11/2019 12:27,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-2d16bf63-bcea-40f1-8ab9-9f41711350d2,punjab,bahawalpur,Local,29.16710332967341 70.92904748395085 42.0 6.0,29.16710333,70.92904748,42,6,71,E,1572766014278.jpg,no,Bare areas,80,no,0,,,,,,,,,
3557,4,93a85cd7-f40b-42d7-8bba-44ea194878a5,03/11/2019 12:26,03/11/2019 12:27,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-2d16bf63-bcea-40f1-8ab9-9f41711350d2,punjab,bahawalpur,Local,29.16710332967341 70.92904748395085 42.0 6.0,29.16710333,70.92904748,42,6,71,E,1572766014278.jpg,no,"Lakes, ponds, rivers and streams",20,no,0,,,,,,,,,
1688,4,8168e6e4-fdd1-4c3b-9909-ff023b654f5a,03/11/2019 12:40,03/11/2019 12:41,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-37c04fd5-4adf-40a9-bc64-e12e7acf6863,punjab,bahawalpur,Local,29.200972630642354 70.94927008263767 40.0 6.0,29.20097263,70.94927008,40,6,327,NW,1572766857221.jpg,no,Field crop - planted,100,no,0,,irrigated,sugarcane,maturity,,,,,
1563,4,12b0abca-dd43-498e-b7ba-1df1f8851b31,03/11/2019 12:46,03/11/2019 12:47,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-1bd45084-0477-4b88-9280-27a7d180dc34,punjab,bahawalpur,not paved,29.208704265765846 70.93907819129527 44.0 5.0,29.20870427,70.93907819,44,5,102,E,1572767224278.jpg,no,Field crop - planted,88,no,0,,irrigated,fodder,emergence,,,,,
2827,4,12b0abca-dd43-498e-b7ba-1df1f8851b31,03/11/2019 12:46,03/11/2019 12:47,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-1bd45084-0477-4b88-9280-27a7d180dc34,punjab,bahawalpur,not paved,29.208704265765846 70.93907819129527 44.0 5.0,29.20870427,70.93907819,44,5,102,E,1572767224278.jpg,no,Agroforestry,12,no,0,,,,,,,,,
1344,4,c24909c0-e57e-4a12-9cf4-36dc2fe57803,03/11/2019 12:52,03/11/2019 12:53,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-8d7a20f8-f331-4fcb-9769-ca45f7a15579,punjab,bahawalpur,path,29.209213885478675 70.92969448305666 40.0 6.0,29.20921389,70.92969448,40,6,144,SE,1572767565430.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1323,4,ab2f57db-d3b5-434f-9b4b-ff4ee5d5962f,03/11/2019 13:02,03/11/2019 13:03,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-35b608c0-3c36-4d0c-a920-53b659d05c8f,punjab,bahawalpur,Local,29.208940928801894 70.96063401550055 45.0 7.0,29.20894093,70.96063402,45,7,34,NE,1572768176107.jpg,no,Field crop - planted,100,no,0,,irrigated,sugarcane,maturity,,,,,
1250,4,39d714ff-13e3-402f-a10f-3fb6df0984ec,03/11/2019 13:06,03/11/2019 13:07,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-905728b4-57a1-470d-b98c-a13056f6fa35,punjab,bahawalpur,Local,29.216467500664294 70.9682154469192 43.0 7.0,29.2164675,70.96821545,43,7,70,E,1572768428378.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1328,4,a1a8d6e7-b297-4582-bb8c-b8d237ad647e,03/11/2019 13:11,03/11/2019 13:11,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-5c5b1d86-07f9-4fa3-82a8-42c4cbd72498,punjab,bahawalpur,Local,29.221660089679062 70.97664998844266 43.0 7.0,29.22166009,70.97664999,43,7,14,N,1572768702471.jpg,no,Field crop - fallow,100,no,0,,irrigated,,,,,,,
1689,4,c14f0e1e-8477-48ca-89f6-e1ca238ca75b,03/11/2019 13:16,03/11/2019 13:18,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-3cd4177f-9753-4842-8e67-9a06fb9b2915,punjab,bahawalpur,not paved,29.22359144780785 70.96326400525868 44.0 6.0,29.22359145,70.96326401,44,6,130,SE,1572769054603.jpg,no,Field crop - planted,80,no,0,,irrigated,rice,maturity,,,,,
2829,4,c14f0e1e-8477-48ca-89f6-e1ca238ca75b,03/11/2019 13:16,03/11/2019 13:18,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-3cd4177f-9753-4842-8e67-9a06fb9b2915,punjab,bahawalpur,not paved,29.22359144780785 70.96326400525868 44.0 6.0,29.22359145,70.96326401,44,6,130,SE,1572769054603.jpg,no,Field crop - bare soil,20,no,0,,irrigated,,,,,,,
2061,4,9d7cd44d-df29-4201-b135-c074062d212d,03/11/2019 13:24,03/11/2019 13:25,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-8eead18c-8b33-4048-b062-10c12604a7a4,punjab,bahawalpur,Local,29.23295126762241 70.9792588558048 48.0 8.0,29.23295127,70.97925886,48,8,64,NE,1572769520913.jpg,no,Field crop - planted,75,no,0,,irrigated,maize,growth,,,,,
3924,4,9d7cd44d-df29-4201-b135-c074062d212d,03/11/2019 13:24,03/11/2019 13:25,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-8eead18c-8b33-4048-b062-10c12604a7a4,punjab,bahawalpur,Local,29.23295126762241 70.9792588558048 48.0 8.0,29.23295127,70.97925886,48,8,64,NE,1572769520913.jpg,no,Agroforestry,25,no,0,,,,,,,,,
2056,4,43ac6b65-4098-47d3-a0c4-8bfabf0e8dff,03/11/2019 13:32,03/11/2019 13:33,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-550f0a7f-7ff3-4f81-9b20-54552582f4d6,punjab,bahawalpur,Local,29.2428183183074 70.98106373101473 48.0 7.0,29.24281832,70.98106373,48,7,33,NE,1572769973712.jpg,no,Field crop - planted,100,no,0,,irrigated,fodder,emergence,,,,,
2794,4,6609a46e-c724-44bb-8db8-f27deb76b3f6,03/11/2019 13:35,03/11/2019 13:36,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-d7c8cd2a-305d-48a4-9459-1c2e69f9e0c7,punjab,bahawalpur,Local,29.24567721784115 70.99102369509637 49.0 7.0,29.24567722,70.9910237,49,7,42,NE,1572770161977.jpg,no,Field crop - planted,100,no,0,,irrigated,fodder,growth,,,,,
2059,4,729bbf48-19ef-40c7-a791-ecd6ce713a76,03/11/2019 13:42,03/11/2019 13:44,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-89e67d36-648b-4c0b-ae96-79b4360682e1,punjab,bahawalpur,Local,29.2510502692312 70.99836071021855 42.0 7.0,29.25105027,70.99836071,42,7,107,E,1572770625878.jpg,no,Orchard,30,no,0,,,,,,,,,
2830,4,729bbf48-19ef-40c7-a791-ecd6ce713a76,03/11/2019 13:42,03/11/2019 13:44,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-89e67d36-648b-4c0b-ae96-79b4360682e1,punjab,bahawalpur,Local,29.2510502692312 70.99836071021855 42.0 7.0,29.25105027,70.99836071,42,7,107,E,1572770625878.jpg,no,Field crop - planted,70,no,0,,irrigated,fodder,emergence,,,,,
1739,4,eb0776cf-fd0b-4b26-848b-469affc57588,03/11/2019 13:46,03/11/2019 13:47,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-abaeb4be-f319-41ad-b085-78aed7631ec7,punjab,bahawalpur,Local,29.254414387978613 71.0087348241359 47.0 7.0,29.25441439,71.00873482,47,7,22,N,1572770832420.jpg,no,Forest,30,no,0,,,,,plantation,,,,
2063,4,eb0776cf-fd0b-4b26-848b-469affc57588,03/11/2019 13:46,03/11/2019 13:47,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-abaeb4be-f319-41ad-b085-78aed7631ec7,punjab,bahawalpur,Local,29.254414387978613 71.0087348241359 47.0 7.0,29.25441439,71.00873482,47,7,22,N,1572770832420.jpg,no,Shrubland and woodland,30,no,0,,,,,,,,,
4414,4,eb0776cf-fd0b-4b26-848b-469affc57588,03/11/2019 13:46,03/11/2019 13:47,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-abaeb4be-f319-41ad-b085-78aed7631ec7,punjab,bahawalpur,Local,29.254414387978613 71.0087348241359 47.0 7.0,29.25441439,71.00873482,47,7,22,N,1572770832420.jpg,no,"Lakes, ponds, rivers and streams",60,no,0,,,,,,,,,
1700,4,8eb23136-cb73-4fcc-ae62-f42a0ca7ef15,03/11/2019 13:51,03/11/2019 13:52,03/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-03-add826e7-dc56-47c0-bf57-5af3320e3fe0,punjab,bahawalpur,Local,29.25768538378179 71.01866578683257 45.0 8.0,29.25768538,71.01866579,45,8,27,NE,1572771123942.jpg,yes,Bare areas,100,no,0,,,,,,,,,
2194,4,17837bfb-45a3-44b4-a574-90cc3157af8b,04/11/2019 13:08,04/11/2019 13:10,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-3821719e-01f8-408c-9d9d-3061c4b3b4ac,kpk,haripur,District,33.95757276099175 73.01332790404558 643.0 5.0,33.95757276,73.0133279,643,5,236,SW,1572854953079.jpg,yes,Grassland,80,yes,60-80%,Flowering 10%,,,,,,no,none,
2932,4,17837bfb-45a3-44b4-a574-90cc3157af8b,04/11/2019 13:08,04/11/2019 13:10,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-3821719e-01f8-408c-9d9d-3061c4b3b4ac,kpk,haripur,District,33.95757276099175 73.01332790404558 643.0 5.0,33.95757276,73.0133279,643,5,236,SW,1572854953079.jpg,yes,Shrubland and woodland,20,yes,>80%,Flowering 30%,,,,,,no,none,
5103,4,cc2aaf80-316e-4e5b-aeab-b90a4f1af6b3,04/11/2019 13:29,04/11/2019 13:31,04/11/2019 00:00,2,3.53E+14,mansehra-2019-11-04-8e235a5c-14a6-4ca2-a69f-d98a2fcaa2fd,kpk,mansehra,District,33.942192094400525 73.03171101026237 725.0 5.0,33.94219209,73.03171101,725,5,218,SW,1572856236357.jpg,no,Forest,50,yes,40-60%,Flowering 30%,,,,plantation,,no,none,
5224,4,cc2aaf80-316e-4e5b-aeab-b90a4f1af6b3,04/11/2019 13:29,04/11/2019 13:31,04/11/2019 00:00,2,3.53E+14,mansehra-2019-11-04-8e235a5c-14a6-4ca2-a69f-d98a2fcaa2fd,kpk,mansehra,District,33.942192094400525 73.03171101026237 725.0 5.0,33.94219209,73.03171101,725,5,218,SW,1572856236357.jpg,no,Shrubland and woodland,50,yes,>80%,Flowering 30%,,,,,,no,none,
118,4,5f2ff1aa-1c02-405b-976e-e97aa26a2837,04/11/2019 13:34,04/11/2019 13:37,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-62a496e5-3808-4cb0-9de3-929ecdfdd466,kpk,haripur,District,33.94517990760505 73.04377273656428 747.0 5.0,33.94517991,73.04377274,747,5,309,NW,1572856556749.jpg,no,Field crop - fallow,85,yes,40-60%,Rosette growth,rainfed,,,,,yes,30-60% leaves,
856,4,5f2ff1aa-1c02-405b-976e-e97aa26a2837,04/11/2019 13:34,04/11/2019 13:37,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-62a496e5-3808-4cb0-9de3-929ecdfdd466,kpk,haripur,District,33.94517990760505 73.04377273656428 747.0 5.0,33.94517991,73.04377274,747,5,309,NW,1572856556749.jpg,no,Shrubland and woodland,15,yes,>80%,Ripening of seeds,,,,,,yes,30-60% leaves,
2942,4,18443157-1478-4b2e-b545-9a026a720261,04/11/2019 13:40,04/11/2019 13:45,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-b19784d6-e3cb-4754-990a-7db5b59b60dd,kpk,haripur,District,33.95837197545916 73.05780664086342 757.0 5.0,33.95837198,73.05780664,757,5,316,NW,1572856907092.jpg,yes,Shrubland and woodland,15,yes,>80%,Flowering 50%,,,,,,yes,<30% leaves,
4026,4,18443157-1478-4b2e-b545-9a026a720261,04/11/2019 13:40,04/11/2019 13:45,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-b19784d6-e3cb-4754-990a-7db5b59b60dd,kpk,haripur,District,33.95837197545916 73.05780664086342 757.0 5.0,33.95837198,73.05780664,757,5,316,NW,1572856907092.jpg,yes,Field crop - fallow,70,yes,60-80%,Inflorescence emergence,rainfed,,,,,yes,<30% leaves,
4946,4,18443157-1478-4b2e-b545-9a026a720261,04/11/2019 13:40,04/11/2019 13:45,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-b19784d6-e3cb-4754-990a-7db5b59b60dd,kpk,haripur,District,33.95837197545916 73.05780664086342 757.0 5.0,33.95837198,73.05780664,757,5,316,NW,1572856907092.jpg,yes,Field crop- margin,15,yes,1-10%,Rosette growth,,,,,,yes,<30% leaves,
117,4,3f219da8-cb96-4e4a-a655-d7822face252,04/11/2019 13:57,04/11/2019 14:00,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-46502aa2-2d1e-4719-80fe-a427b8239228,kpk,haripur,District,33.935981816612184 73.03045012056828 733.0 5.0,33.93598182,73.03045012,733,5,131,SE,1572857932538.jpg,no,Field crop - fallow,65,yes,20-40%,Inflorescence emergence,rainfed,,,,,no,none,
126,4,3f219da8-cb96-4e4a-a655-d7822face252,04/11/2019 13:57,04/11/2019 14:00,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-46502aa2-2d1e-4719-80fe-a427b8239228,kpk,haripur,District,33.935981816612184 73.03045012056828 733.0 5.0,33.93598182,73.03045012,733,5,131,SE,1572857932538.jpg,no,Field crop- margin,15,yes,20-40%,Flowering 10%,,,,,,no,none,
671,4,3f219da8-cb96-4e4a-a655-d7822face252,04/11/2019 13:57,04/11/2019 14:00,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-46502aa2-2d1e-4719-80fe-a427b8239228,kpk,haripur,District,33.935981816612184 73.03045012056828 733.0 5.0,33.93598182,73.03045012,733,5,131,SE,1572857932538.jpg,no,Shrubland and woodland,20,yes,40-60%,Flowering 10%,,,,,,no,none,
132,4,cc251c91-e548-468f-9dbd-5a6fe46cb8ad,04/11/2019 14:03,04/11/2019 14:05,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-9f2cbb1e-4402-4d34-a8e0-3b78b66196b7,kpk,haripur,Local,33.92359818331897 73.02345357835293 771.0 5.0,33.92359818,73.02345358,771,5,358,N,1572858251489.jpg,no,Forest,50,yes,>80%,Flowering 30%,,,,plantation,,yes,<30% leaves,
366,4,cc251c91-e548-468f-9dbd-5a6fe46cb8ad,04/11/2019 14:03,04/11/2019 14:05,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-9f2cbb1e-4402-4d34-a8e0-3b78b66196b7,kpk,haripur,Local,33.92359818331897 73.02345357835293 771.0 5.0,33.92359818,73.02345358,771,5,358,N,1572858251489.jpg,no,Shrubland and woodland,50,yes,>80%,Flowering 50%,,,,,,yes,<30% leaves,
2559,4,ae93d33f-7ce7-459c-a94c-c4303b6e1901,04/11/2019 14:09,04/11/2019 14:13,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-3d0ed668-c18a-442b-a897-05660096b671,kpk,haripur,Local,33.926433068700135 73.0035647470504 692.0 5.0,33.92643307,73.00356475,692,5,272,W,1572858638711.jpg,yes,Field crop - fallow,45,yes,1-10%,Inflorescence emergence,rainfed,,,,,yes,30-60% leaves,
3477,4,ae93d33f-7ce7-459c-a94c-c4303b6e1901,04/11/2019 14:09,04/11/2019 14:13,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-3d0ed668-c18a-442b-a897-05660096b671,kpk,haripur,Local,33.926433068700135 73.0035647470504 692.0 5.0,33.92643307,73.00356475,692,5,272,W,1572858638711.jpg,yes,Agroforestry,20,yes,>80%,Flowering 30%,,,,,,yes,30-60% leaves,
3662,4,ae93d33f-7ce7-459c-a94c-c4303b6e1901,04/11/2019 14:09,04/11/2019 14:13,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-3d0ed668-c18a-442b-a897-05660096b671,kpk,haripur,Local,33.926433068700135 73.0035647470504 692.0 5.0,33.92643307,73.00356475,692,5,272,W,1572858638711.jpg,yes,Shrubland and woodland,35,yes,>80%,Flowering 30%,,,,,,yes,30-60% leaves,
2321,4,3f9c2083-cea5-4c54-a3ae-dd0f576a7380,04/11/2019 14:20,04/11/2019 14:22,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-94ead422-818c-45fd-9baa-569a4b6ceb55,kpk,haripur,Local,33.94107663072646 73.00309125334024 657.0 5.0,33.94107663,73.00309125,657,5,255,W,1572859277634.jpg,no,Field crop - bare soil,65,yes,1-10%,Flowering 10%,rainfed,,,,,yes,<30% leaves,
4031,4,3f9c2083-cea5-4c54-a3ae-dd0f576a7380,04/11/2019 14:20,04/11/2019 14:22,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-94ead422-818c-45fd-9baa-569a4b6ceb55,kpk,haripur,Local,33.94107663072646 73.00309125334024 657.0 5.0,33.94107663,73.00309125,657,5,255,W,1572859277634.jpg,no,Shrubland and woodland,20,yes,>80%,Flowering 30%,,,,,,yes,<30% leaves,
4986,4,3f9c2083-cea5-4c54-a3ae-dd0f576a7380,04/11/2019 14:20,04/11/2019 14:22,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-94ead422-818c-45fd-9baa-569a4b6ceb55,kpk,haripur,Local,33.94107663072646 73.00309125334024 657.0 5.0,33.94107663,73.00309125,657,5,255,W,1572859277634.jpg,no,Field crop- margin,15,yes,20-40%,Flowering 30%,,,,,,yes,<30% leaves,
131,4,08eec533-6d09-41e6-bacb-852a3fa01c5c,04/11/2019 14:36,04/11/2019 14:39,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-9de7d7a9-8707-489d-8f6a-8d49b7ab9cb9,kpk,haripur,Local,33.91536120325327 73.00734364427626 734.0 5.0,33.9153612,73.00734364,734,5,143,SE,1572860306860.jpg,no,Bare areas,20,yes,20-40%,Flowering 30%,,,,,,yes,<30% leaves,
486,4,08eec533-6d09-41e6-bacb-852a3fa01c5c,04/11/2019 14:36,04/11/2019 14:39,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-9de7d7a9-8707-489d-8f6a-8d49b7ab9cb9,kpk,haripur,Local,33.91536120325327 73.00734364427626 734.0 5.0,33.9153612,73.00734364,734,5,143,SE,1572860306860.jpg,no,Shrubland and woodland,80,yes,60-80%,Flowering 30%,,,,,,yes,<30% leaves,
2206,4,8c807227-19f7-4938-91ec-306c3a25a28d,04/11/2019 14:44,04/11/2019 14:47,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-c59036d0-8ef9-4fa9-8787-15b27add33d4,kpk,haripur,Local,33.919762624427676 73.0185417830944 745.0 5.0,33.91976262,73.01854178,745,5,40,NE,1572860779461.jpg,no,Field crop - bare soil,55,yes,1-10%,Flowering 10%,rainfed,,,,,yes,<30% leaves,
4037,4,8c807227-19f7-4938-91ec-306c3a25a28d,04/11/2019 14:44,04/11/2019 14:47,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-c59036d0-8ef9-4fa9-8787-15b27add33d4,kpk,haripur,Local,33.919762624427676 73.0185417830944 745.0 5.0,33.91976262,73.01854178,745,5,40,NE,1572860779461.jpg,no,Shrubland and woodland,20,yes,>80%,Flowering 30%,,,,,,yes,<30% leaves,
4536,4,8c807227-19f7-4938-91ec-306c3a25a28d,04/11/2019 14:44,04/11/2019 14:47,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-c59036d0-8ef9-4fa9-8787-15b27add33d4,kpk,haripur,Local,33.919762624427676 73.0185417830944 745.0 5.0,33.91976262,73.01854178,745,5,40,NE,1572860779461.jpg,no,Agroforestry,25,yes,20-40%,Flowering 30%,,,,,,yes,<30% leaves,
5628,4,d2ee64b3-165d-420c-a5ea-3d1134eae105,04/11/2019 14:52,04/11/2019 14:55,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-ecf5573f-ec83-4be8-a533-dd6870a0515c,kpk,haripur,District,33.91697199549526 73.03182274103165 829.0 6.0,33.916972,73.03182274,829,6,74,E,1572861248222.jpg,no,Forest,65,yes,1-10%,Flowering 30%,,,,plantation,,no,none,
5720,4,d2ee64b3-165d-420c-a5ea-3d1134eae105,04/11/2019 14:52,04/11/2019 14:55,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-ecf5573f-ec83-4be8-a533-dd6870a0515c,kpk,haripur,District,33.91697199549526 73.03182274103165 829.0 6.0,33.916972,73.03182274,829,6,74,E,1572861248222.jpg,no,Bare areas,35,yes,1-10%,Flowering 30%,,,,,,no,none,
5891,4,a63d444c-157d-4c7f-857f-b69b1d58d110,04/11/2019 14:59,04/11/2019 15:02,04/11/2019 00:00,2,3.53E+14,haripur-2019-11-04-c1ae9ca4-4249-43c9-927d-a0d970a79251,kpk,haripur,Local,33.910078215412796 73.04194724187255 900.0 5.0,33.91007822,73.04194724,900,5,27,NE,1572861693013.jpg,no,Shrubland and woodland,50,yes,1-10%,Flowering 30%,,,,,,no,none,
